"account_no","adv_no","lienhub_owner","situs_address","situs_city","situs_zip","cert_number","face_amount","live_match_found","live_total_due","bill_years","still_delinquent"
"036700-0000","27041","","8965 9TH AVE JACKSONVILLE 32208-",,"32208-",,"2692.09","False","0",,"False"
"032299-0000","6701","","9735 EVANS RD JACKSONVILLE 32208-",,"32208-",,"2693.22","False","0",,"False"
"035917-0050","27036","","9260 9TH AVE JACKSONVILLE 32208-",,"32208-",,"2694.51","False","0",,"False"
"043704-0000","8728","","10638 DODD RD JACKSONVILLE 32218-",,"32218-",,"2695.15","False","0",,"False"
"036062-0000","7266","","9072 LEM TURNER RD JACKSONVILLE 32208-",,"32208-",,"2696.01","False","0",,"False"
"163652-0000","27298","","S ST JOHNS BLUFF RD JACKSONVILLE 32246-",,"32246-",,"2696.23","False","0",,"False"
"124227-0000","19343","","9749 PATTON RD JACKSONVILLE 32246-",,"32246-",,"2696.58","False","0",,"False"
"042003-0000","8540","","3065 WOODLAWN RD JACKSONVILLE 32209-",,"32209-",,"2697.42","False","0",,"False"
"100283-0000","16364","","4407 COLLINS RD JACKSONVILLE 32244-",,"32244-",,"2701.1","False","0",,"False"
"043630-0000","8723","","2422 WILMONT AVE JACKSONVILLE 32218-",,"32218-",,"2701.19","False","0",,"False"
"165262-5790","24617","","2010 E WILLESDON DR JACKSONVILLE 32246-",,"32246-",,"2701.72","False","0",,"False"
"144988-0000","21331","","7165 WENDY CIR JACKSONVILLE 32211-",,"32211-",,"2703.92","False","0",,"False"
"002331-0000","508","","DAWSONS CREEK DR JACKSONVILLE 32222-",,"32222-",,"2704.52","False","0",,"False"
"012442-5165","2465","","2570 E EIFFEL CIR JACKSONVILLE 32210-",,"32210-",,"2705.39","False","0",,"False"
"016940-0000","3789","","6805 PETER PAN PL JACKSONVILLE 32210-",,"32210-",,"2706.1","False","0",,"False"
"073030-0000","13199","","50 E 2ND ST JACKSONVILLE 32206-",,"32206-",,"2706.89","False","0",,"False"
"120015-0000","18896","","7727 LAZEAU DR JACKSONVILLE 32211-",,"32211-",,"2706.96","False","0",,"False"
"167067-1742","25027","","13391 STONE POND DR JACKSONVILLE 32224-",,"32224-",,"2709.19","False","0",,"False"
"142312-0000","21105","","1111 CRESTDALE ST JACKSONVILLE 32211-",,"32211-",,"2709.41","False","0",,"False"
"007230-0000","1812","","965 WESTGATE DR JACKSONVILLE 32221-",,"32221-",,"2710.47","False","0",,"False"
"124875-0000","19393","","4023 PEACH DR JACKSONVILLE 32246-",,"32246-",,"2711.98","False","0",,"False"
"127507-0010","19672","","3927 ABBY LN JACKSONVILLE 32207-",,"32207-",,"2714.63","False","0",,"False"
"125533-0000","19440","","2330 HOLMES ST JACKSONVILLE 32207-",,"32207-",,"2714.7","False","0",,"False"
"018033-0000","3861","","2217 BILLS DR JACKSONVILLE 32210-",,"32210-",,"2717.31","False","0",,"False"
"148514-0594","21773","","9023 MORNINGTON DR JACKSONVILLE 32257-",,"32257-",,"2718.38","False","0",,"False"
"037519-0000","7535","","8945 TYLER AVE JACKSONVILLE 32208-",,"32208-",,"2720","False","0",,"False"
"096523-0000","15924","","4835 SPRITE RD JACKSONVILLE 32210-",,"32210-",,"2720.77","False","0",,"False"
"021305-0000","4541","","7811 PIPIT AVE JACKSONVILLE 32219-",,"32219-",,"2721.21","False","0",,"False"
"167453-5506","25271","","13703 N RICHMOND PARK DR 2803 JACKSONVILLE 32224-",,"32224-",,"2722.69","False","0",,"False"
"040806-0000","8253","","7008 E RHODE ISLAND DR JACKSONVILLE 32209-",,"32209-",,"2722.91","False","0",,"False"
"107005-0030","17197","","352 PONCE BLVD JACKSONVILLE 32218-",,"32218-",,"2724.06","False","0",,"False"
"164675-0000","24554","","1736 DEBUTANTE DR JACKSONVILLE 32246-",,"32246-",,"2724.53","False","0",,"False"
"043481-0000","8713","","2362 DOLPHIN AVE JACKSONVILLE 32218-",,"32218-",,"2724.57","False","0",,"False"
"106431-0000","17011","","13171 PEACEFUL RD JACKSONVILLE 32226-",,"32226-",,"2725.41","False","0",,"False"
"025018-0000","5235","","6907 RESTLAWN DR JACKSONVILLE 32208-",,"32208-",,"2726.04","False","0",,"False"
"020253-0920","4336","","3890 W DUNN AVE 902 JACKSONVILLE 32218-",,"32218-",,"2727.08","False","0",,"False"
"007462-0000","1835","","6546 MERCEL LN JACKSONVILLE 32205-",,"32205-",,"2729.93","False","0",,"False"
"081906-0000","13946","","2319 BETHUNE AVE JACKSONVILLE 32207-",,"32207-",,"2733.39","False","0",,"False"
"076679-0070","13562","","1640 W 2ND ST JACKSONVILLE 32209-",,"32209-",,"2734.57","False","0",,"False"
"062579-0000","12228","","4719 ATTLEBORO ST JACKSONVILLE 32205-",,"32205-",,"2736.75","False","0",,"False"
"106650-0225","17074","","12570 DARYL HILL RD JACKSONVILLE 32218-",,"32218-",,"2737.3","False","0",,"False"
"027195-0000","5613","","5905 MONCRIEF RD JACKSONVILLE 32209-",,"32209-",,"2737.51","False","0",,"False"
"002797-0000","677","","6518 TROUT RIVER BLVD JACKSONVILLE 32219-",,"32219-",,"2739.73","False","0",,"False"
"155675-1024","22959","","10668 COLEMAN RD JACKSONVILLE 32257-",,"32257-",,"2740.99","False","0",,"False"
"025998-0000","5369","","2044 BURGOYNE DR JACKSONVILLE 32208-",,"32208-",,"2741.69","False","0",,"False"
"014053-0000","3014","","7525 S SHARBETH DR JACKSONVILLE 32210-",,"32210-",,"2741.82","False","0",,"False"
"084351-0000","14322","","4030 CANAL ST JACKSONVILLE 32209-",,"32209-",,"2743.68","False","0",,"False"
"038404-0000","7703","","5151 ARCHERY AVE JACKSONVILLE 32208-",,"32208-",,"2744.87","False","0",,"False"
"108964-0602","17649","","6102 TUSCONY CIR JACKSONVILLE 32277-",,"32277-",,"2745.38","False","0",,"False"
"096317-0000","15919","","7361 PROXIMA RD JACKSONVILLE 32210-",,"32210-",,"2745.53","False","0",,"False"
"010935-0000","2244","","961 LE BRUN DR JACKSONVILLE 32205-",,"32205-",,"2746.05","False","0",,"False"
"148704-0178","21979","","9360 CRAVEN RD 605 JACKSONVILLE 32257-",,"32257-",,"2747.3","False","0",,"False"
"019902-0000","4216","","3054 PINE AVE JACKSONVILLE 32218-",,"32218-",,"2748.07","False","0",,"False"
"044052-0000","8755","","10907 TARIN DR JACKSONVILLE 32218-",,"32218-",,"2748.23","False","0",,"False"
"086216-0000","27179","","2199 BENEDICT RD JACKSONVILLE 32209-",,"32209-",,"2750.41","False","0",,"False"
"103338-0000","16552","","5050 WEIGELA TER JACKSONVILLE 32244-",,"32244-",,"2750.82","False","0",,"False"
"039421-0000","7868","","8815 NORFOLK BLVD JACKSONVILLE 32208-",,"32208-",,"2750.87","False","0",,"False"
"043727-0000","8730","","10651 VILLANOVA RD JACKSONVILLE 32218-",,"32218-",,"2751.11","False","0",,"False"
"015192-2276","3199","","6266 DICKENS DR JACKSONVILLE 32244-",,"32244-",,"2751.41","False","0",,"False"
"172328-0500","26256","","MAIN ST ATLANTIC BEACH 32233-",,"32233-",,"2752.73","False","0",,"False"
"083956-0000","14241","","3709 OLD KINGS RD JACKSONVILLE 32254-",,"32254-",,"2753.09","False","0",,"False"
"037761-0000","7582","","9343 WAYNESBORO AVE JACKSONVILLE 32208-",,"32208-",,"2754.81","False","0",,"False"
"000971-1010","162","","16564 S VILLAGE GREEN DR JACKSONVILLE 32234-",,"32234-",,"2756.56","False","0",,"False"
"002899-0010","26889","","9941 CISCO DR JACKSONVILLE 32219-",,"32219-",,"2757.39","False","0",,"False"
"141199-0000","21018","","1418 EASTER ST JACKSONVILLE 32211-",,"32211-",,"2759.33","False","0",,"False"
"104121-0000","16683","","5142 BANSHEE AVE JACKSONVILLE 32244-",,"32244-",,"2759.7","False","0",,"False"
"172075-0200","26219","","1830 MAYPORT RD ATLANTIC BEACH 32233-",,"32233-",,"2763.36","False","0",,"False"
"108747-0000","17592","","E NEW BERLIN RD JACKSONVILLE 32226-",,"32226-",,"2763.41","False","0",,"False"
"158320-1520","23449","","12288 W AUTUMNBROOK TRL JACKSONVILLE 32258-",,"32258-",,"2763.82","False","0",,"False"
"067172-0000","12577","","1490 CASSAT AVE JACKSONVILLE 32205-",,"32205-",,"2764.1","False","0",,"False"
"113190-0000","18147","","7405 WHITE BIRCH DR JACKSONVILLE 32277-",,"32277-",,"2764.8","False","0",,"False"
"154503-5600","22805","","2879 DICKIE CT JACKSONVILLE 32216-",,"32216-",,"2767.16","False","0",,"False"
"099135-3710","16308","","7682 ORTEGA BLUFF PKWY JACKSONVILLE 32244-",,"32244-",,"2767.17","False","0",,"False"
"038048-0000","7642","","5007 PORTSMOUTH AVE JACKSONVILLE 32208-",,"32208-",,"2768.36","False","0",,"False"
"002309-0000","501","","5258 NATHAN HALE RD JACKSONVILLE 32221-",,"32221-",,"2770.61","False","0",,"False"
"079105-0000","13830","","1142 BRIERFIELD DR JACKSONVILLE 32205-",,"32205-",,"2770.72","False","0",,"False"
"105286-0000","16797","","6362 BADNUR DR JACKSONVILLE 32210-",,"32210-",,"2772.07","False","0",,"False"
"118023-0000","18780","","2603 ROGERO RD JACKSONVILLE 32211-",,"32211-",,"2772.47","False","0",,"False"
"039734-0000","7925","","8603 HOWELL DR JACKSONVILLE 32208-",,"32208-",,"2780.76","False","0",,"False"
"016187-0000","3543","","7168 BUNION DR JACKSONVILLE 32222-",,"32222-",,"2780.94","False","0",,"False"
"012955-0010","2625","","NOROAD JACKSONVILLE 32210-",,"32210-",,"2781.23","False","0",,"False"
"134396-0000","20504","","6056 S ROBBINS CIR JACKSONVILLE 32211-",,"32211-",,"2781.34","False","0",,"False"
"104829-0000","16759","","5924 CEDAR HILLS BLVD JACKSONVILLE 32210-",,"32210-",,"2782.32","False","0",,"False"
"167132-8155","25122","","2189 EL LAGO WAY JACKSONVILLE 32224-",,"32224-",,"2783.77","False","0",,"False"
"068008-0000","12647","","5146 PARK ST JACKSONVILLE 32205-",,"32205-",,"2784.96","False","0",,"False"
"053418-0000","10910","","1912 W DURKEE DR JACKSONVILLE 32209-",,"32209-",,"2785.41","False","0",,"False"
"030290-0230","6327","","7546 E JOHN F KENNEDY DR JACKSONVILLE 32219-",,"32219-",,"2786.1","False","0",,"False"
"053841-0000","11010","","1271 HART ST JACKSONVILLE 32209-",,"32209-",,"2786.84","False","0",,"False"
"094901-0000","15809","","5243 SUNDERLAND RD JACKSONVILLE 32210-",,"32210-",,"2787.9","False","0",,"False"
"070152-0000","12849","","3311 ST AUGUSTINE RD JACKSONVILLE 32207-",,"32207-",,"2788.33","False","0",,"False"
"046688-0000","9417","","1920 PULLMAN CT JACKSONVILLE 32209-",,"32209-",,"2789.73","False","0",,"False"
"022003-0000","4717","","8052 MONCRIEF-DINSMORE RD JACKSONVILLE 32219-",,"32219-",,"2789.84","False","0",,"False"
"154166-2460","22649","","8539 W GATE PKWY 9409 JACKSONVILLE 32216-",,"32216-",,"2791.09","False","0",,"False"
"140252-0000","20953","","1311 GROVE PARK BLVD JACKSONVILLE 32216-",,"32216-",,"2793.01","False","0",,"False"
"013216-0050","2747","","8047 NUSSBAUM DR JACKSONVILLE 32210-",,"32210-",,"2796.31","False","0",,"False"
"094194-0000","15767","","5030 BIRKENHEAD RD JACKSONVILLE 32210-",,"32210-",,"2796.4","False","0",,"False"
"121520-0000","19032","","8254 MATHONIA AVE JACKSONVILLE 32211-",,"32211-",,"2797.4","False","0",,"False"
"030099-0010","6282","","3632 CLYDE DR JACKSONVILLE 32208-",,"32208-",,"2799.07","False","0",,"False"
"022742-0010","4883","","5612 DOEBOY ST JACKSONVILLE 32208-",,"32208-",,"2801.07","False","0",,"False"
"002215-0010","480","","3801 ALCOY RD JACKSONVILLE 32221-",,"32221-",,"2802.97","False","0",,"False"
"042642-0000","8630","","2031 BROWARD RD JACKSONVILLE 32218-",,"32218-",,"2803.71","False","0",,"False"
"165291-1018","24786","","2415 GLEN GARDNER DR JACKSONVILLE 32246-",,"32246-",,"2803.79","False","0",,"False"
"038765-0000","7751","","9716 DEVONSHIRE BLVD JACKSONVILLE 32208-",,"32208-",,"2805.21","False","0",,"False"
"167813-0000","25671","","MCLAURIN RD JACKSONVILLE 32256-",,"32256-",,"2806","False","0",,"False"
"123741-0000","19291","","9729 LILY RD JACKSONVILLE 32246-",,"32246-",,"2806.23","False","0",,"False"
"102157-0000","16449","","4550 BLOUNT AVE JACKSONVILLE 32210-",,"32210-",,"2806.39","False","0",,"False"
"004746-0170","1271","","1335 QUAIL ROOST LN JACKSONVILLE 32220-",,"32220-",,"2806.44","False","0",,"False"
"117254-0000","18725","","7085 GREENHOLLY DR JACKSONVILLE 32277-",,"32277-",,"2807.11","False","0",,"False"
"037989-0000","7625","","8972 CASTLE BLVD JACKSONVILLE 32208-",,"32208-",,"2810.23","False","0",,"False"
"157747-0000","23350","","5010 CERISE ST JACKSONVILLE 32258-",,"32258-",,"2810.94","False","0",,"False"
"025828-0000","5346","","2839 PALMDALE ST JACKSONVILLE 32208-",,"32208-",,"2811.14","False","0",,"False"
"016628-0000","3767","","3725 RODBY DR JACKSONVILLE 32210-",,"32210-",,"2813.14","False","0",,"False"
"056151-0005","11432","","2362 EDWARDS AVE JACKSONVILLE 32254-",,"32254-",,"2814","False","0",,"False"
"119513-0000","18861","","3257 W SHETLAND RD JACKSONVILLE 32277-",,"32277-",,"2817.79","False","0",,"False"
"017636-0000","3832","","6851 BIDDY LN JACKSONVILLE 32210-",,"32210-",,"2818.03","False","0",,"False"
"043632-0000","8724","","2438 WILMONT AVE JACKSONVILLE 32218-",,"32218-",,"2818.78","False","0",,"False"
"021112-0000","4489","","10221 BEAM ST JACKSONVILLE 32218-",,"32218-",,"2818.89","False","0",,"False"
"108407-0155","17514","","14596 BRADLEY MAX CT JACKSONVILLE 32218-",,"32218-",,"2818.95","False","0",,"False"
"046423-0002","9345","","1438 W 15TH ST JACKSONVILLE 32209-",,"32209-",,"2821.97","False","0",,"False"
"039021-0000","7790","","4926 LOCKSLEY AVE JACKSONVILLE 32208-",,"32208-",,"2823.65","False","0",,"False"
"165291-1020","24787","","2421 GLEN GARDNER DR JACKSONVILLE 32246-",,"32246-",,"2823.67","False","0",,"False"
"148702-0632","21968","","4251 MIGRATION DR 5-9 JACKSONVILLE 32257-",,"32257-",,"2824.06","False","0",,"False"
"052636-0000","10752","","1615 TYLER ST JACKSONVILLE 32209-",,"32209-",,"2824.49","False","0",,"False"
"164759-0000","24560","","1848 SUNRISE DR JACKSONVILLE 32246-",,"32246-",,"2824.5","False","0",,"False"
"098000-0000","27197","","5865 110TH ST JACKSONVILLE 32244-",,"32244-",,"2824.82","False","0",,"False"
"148152-1170","21732","","4322 S PLAZA GATE LN 202 JACKSONVILLE 32217-",,"32217-",,"2828.78","False","0",,"False"
"008034-0000","1872","","7462 S SKYE DR JACKSONVILLE 32221-",,"32221-",,"2829.92","False","0",,"False"
"014633-0000","3135","","6304 E TINTERN CIR JACKSONVILLE 32244-",,"32244-",,"2831.3","False","0",,"False"
"098000-0000","16065","","5865 110TH ST JACKSONVILLE 32244-",,"32244-",,"2833.79","False","0",,"False"
"164478-0000","24533","","10388 LAWSON RD JACKSONVILLE 32246-",,"32246-",,"2835.96","False","0",,"False"
"010189-0000","2163","","2350 W LOURDES DR JACKSONVILLE 32210-",,"32210-",,"2837.39","False","0",,"False"
"136163-1667","20661","","8601 BEACH BLVD 309 JACKSONVILLE 32216-",,"32216-",,"2838.55","False","0",,"False"
"016904-0000","3781","","6813 TOM THUMB DR JACKSONVILLE 32210-",,"32210-",,"2838.75","True","5802.56","","True"
"102213-0000","16452","","4647 BLOUNT AVE JACKSONVILLE 32210-",,"32210-",,"2839.65","False","0",,"False"
"154184-0020","22676","","8866 HOGAN RD JACKSONVILLE 32216-",,"32216-",,"2839.78","False","0",,"False"
"051271-0000","10431","","1902 KINGS RD JACKSONVILLE 32209-",,"32209-",,"2840.86","False","0",,"False"
"108321-0010","17490","","324 KIRK RD JACKSONVILLE 32218-",,"32218-",,"2842.8","False","0",,"False"
"017088-0000","3795","","3947 MACGREGOR DR JACKSONVILLE 32210-",,"32210-",,"2843.82","False","0",,"False"
"021896-0000","4692","","8098 PIPIT AVE JACKSONVILLE 32219-",,"32219-",,"2844.71","False","0",,"False"
"165287-9914","27299","","11727 SAINTS RD JACKSONVILLE 32246-",,"32246-",,"2844.77","False","0",,"False"
"013025-0500","2654","","4511 ZAMBITO AVE JACKSONVILLE 32210-",,"32210-",,"2846.79","False","0",,"False"
"141704-0000","21071","","6743 ECTOR RD JACKSONVILLE 32211-",,"32211-",,"2846.91","False","0",,"False"
"034956-0000","7073","","156 ANDRESS ST JACKSONVILLE 32208-",,"32208-",,"2851.5","False","0",,"False"
"001155-0000","233","","8436 TANGERINE ST JACKSONVILLE 32234-",,"32234-",,"2854.44","False","0",,"False"
"152594-9954","22421","","7032 DEER LODGE CIR 108 JACKSONVILLE 32256-",,"32256-",,"2856.56","False","0",,"False"
"167253-0000","25188","","1628 RIVERVIEW DR JACKSONVILLE 32224-",,"32224-",,"2857.36","False","0",,"False"
"128051-0000","19731","","3502 WINDY HILL PL JACKSONVILLE 32246-",,"32246-",,"2857.71","False","0",,"False"
"120799-0184","18973","","1495 FIELDVIEW DR JACKSONVILLE 32225-",,"32225-",,"2860.34","False","0",,"False"
"102958-0002","16491","","BLANDING BLVD JACKSONVILLE 32210-",,"32210-",,"2861.97","False","0",,"False"
"029850-0000","6216","","5144 TROUT RIVER BLVD JACKSONVILLE 32208-",,"32208-",,"2862.83","False","0",,"False"
"164655-0000","24551","","10351 ATLANTIC CIR JACKSONVILLE 32246-",,"32246-",,"2863.61","False","0",,"False"
"122621-0020","19166","","1249 GRANT ST JACKSONVILLE 32202-",,"32202-",,"2864.16","False","0",,"False"
"147410-0000","21596","","4150 GRANT RD JACKSONVILLE 32207-",,"32207-",,"2864.22","False","0",,"False"
"164928-0000","24571","","1943 RAYBEN DR JACKSONVILLE 32246-",,"32246-",,"2864.41","False","0",,"False"
"161323-0000","24089","","10610 PRIM DR JACKSONVILLE 32225-",,"32225-",,"2867.85","False","0",,"False"
"044113-0030","8770","","10720 RUTGERS RD JACKSONVILLE 32218-",,"32218-",,"2868.06","False","0",,"False"
"029922-0020","6239","","5113 TROUT RIVER BLVD JACKSONVILLE 32208-",,"32208-",,"2870.23","False","0",,"False"
"119353-0000","18851","","3205 SEARCHWOOD DR JACKSONVILLE 32277-",,"32277-",,"2871.77","False","0",,"False"
"147602-0000","21629","","2814 RUTH DR JACKSONVILLE 32207-",,"32207-",,"2873.31","False","0",,"False"
"164806-0000","24562","","1903 SUNRISE DR JACKSONVILLE 32246-",,"32246-",,"2873.33","False","0",,"False"
"069501-0000","12785","","4737 SHELBY AVE JACKSONVILLE 32210-",,"32210-",,"2873.57","False","0",,"False"
"142385-0000","21109","","6565 N BRANDEMERE RD JACKSONVILLE 32211-",,"32211-",,"2875.46","False","0",,"False"
"087067-0000","15035","","1603 W 25TH ST JACKSONVILLE 32209-",,"32209-",,"2876.84","False","0",,"False"
"019974-2100","4231","","11468 JERRY ADAM DR JACKSONVILLE 32218-",,"32218-",,"2876.94","False","0",,"False"
"048661-0020","9917","","2873 W 6TH ST JACKSONVILLE 32254-",,"32254-",,"2877.23","False","0",,"False"
"039591-0000","7889","","8615 W SAMONA DR JACKSONVILLE 32208-",,"32208-",,"2877.44","False","0",,"False"
"039783-0000","7938","","8529 BRAZIL RD JACKSONVILLE 32208-",,"32208-",,"2878.38","False","0",,"False"
"137402-0000","20801","","7154 SANS SOUCI RD JACKSONVILLE 32216-",,"32216-",,"2879.57","False","0",,"False"
"108433-0200","17538","","NEW BERLIN RD JACKSONVILLE 32226-",,"32226-",,"2882.36","False","0",,"False"
"008891-1305","1963","","10352 HEARTHSIDE DR JACKSONVILLE 32221-",,"32221-",,"2882.51","False","0",,"False"
"036511-0000","7346","","9210 3RD AVE JACKSONVILLE 32208-",,"32208-",,"2882.56","False","0",,"False"
"008130-2610","1883","","7842 SUMMER STAR CT JACKSONVILLE 32221-",,"32221-",,"2882.81","False","0",,"False"
"013900-0000","2998","","7250 ZAPATA DR JACKSONVILLE 32210-",,"32210-",,"2883.26","False","0",,"False"
"144687-0000","21298","","8839 DANDY AVE JACKSONVILLE 32211-",,"32211-",,"2884.42","False","0",,"False"
"016272-0010","3566","","9010 TAYLOR FIELD RD JACKSONVILLE 32222-",,"32222-",,"2885.64","False","0",,"False"
"023352-0000","4980","","956 WAYNE ST JACKSONVILLE 32208-",,"32208-",,"2885.89","False","0",,"False"
"026983-0000","5569","","1551 W EDGEWOOD AVE JACKSONVILLE 32208-",,"32208-",,"2886.31","False","0",,"False"
"067779-0000","12619","","5216 QUAN DR JACKSONVILLE 32205-",,"32205-",,"2887.53","False","0",,"False"
"011672-0000","2374","","7118 LENOX AVE JACKSONVILLE 32205-",,"32205-",,"2889.87","False","0",,"False"
"016409-0425","3615","","9220 REDTAIL DR JACKSONVILLE 32222-",,"32222-",,"2890.4","False","0",,"False"
"049287-0000","10030","","3531 KINGSTON ST JACKSONVILLE 32254-",,"32254-",,"2890.47","False","0",,"False"
"009297-0000","2082","","1638 DERITO DR JACKSONVILLE 32221-",,"32221-",,"2890.53","False","0",,"False"
"103200-0000","16535","","5209 DELPHIN LN JACKSONVILLE 32244-",,"32244-",,"2890.66","False","0",,"False"
"051738-0000","10538","","1929 W 10TH ST JACKSONVILLE 32209-",,"32209-",,"2892.15","False","0",,"False"
"172241-0010","26243","","65 EDGAR ST ATLANTIC BEACH 32233-",,"32233-",,"2892.65","False","0",,"False"
"038868-0000","7767","","9623 FLECHETTE AVE JACKSONVILLE 32208-",,"32208-",,"2892.76","False","0",,"False"
"154713-0000","22831","","8360 S BRACKRIDGE BLVD JACKSONVILLE 32216-",,"32216-",,"2895.71","False","0",,"False"
"175333-0000","26422","","1304 N 15TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"2896.31","False","0",,"False"
"017279-0000","3809","","6724 WILSON BLVD JACKSONVILLE 32210-",,"32210-",,"2898.79","False","0",,"False"
"007385-0000","1823","","7641 SADDLE RD JACKSONVILLE 32221-",,"32221-",,"2899.54","False","0",,"False"
