"lienhub_parcel","lienhub_owner","lienhub_situs_address","lienhub_situs_city","lienhub_situs_zip","lienhub_cert_number","lienhub_face_amount","lienhub_status","live_match_found","live_total_due","live_bill_years","still_delinquent"
"","","2217 BILLS DR JACKSONVILLE 32210-",,"32210-",,"2717.31","","False","0",,"False"
"","","9023 MORNINGTON DR JACKSONVILLE 32257-",,"32257-",,"2718.38","","False","0",,"False"
"","","8945 TYLER AVE JACKSONVILLE 32208-",,"32208-",,"2720","","False","0",,"False"
"","","4835 SPRITE RD JACKSONVILLE 32210-",,"32210-",,"2720.77","","False","0",,"False"
"","","7811 PIPIT AVE JACKSONVILLE 32219-",,"32219-",,"2721.21","","False","0",,"False"
"","","13703 N RICHMOND PARK DR 2803 JACKSONVILLE 32224-",,"32224-",,"2722.69","","False","0",,"False"
"","","7008 E RHODE ISLAND DR JACKSONVILLE 32209-",,"32209-",,"2722.91","","False","0",,"False"
"","","352 PONCE BLVD JACKSONVILLE 32218-",,"32218-",,"2724.06","","False","0",,"False"
"","","1736 DEBUTANTE DR JACKSONVILLE 32246-",,"32246-",,"2724.53","","False","0",,"False"
"","","2362 DOLPHIN AVE JACKSONVILLE 32218-",,"32218-",,"2724.57","","False","0",,"False"
"","","13171 PEACEFUL RD JACKSONVILLE 32226-",,"32226-",,"2725.41","","False","0",,"False"
"","","6907 RESTLAWN DR JACKSONVILLE 32208-",,"32208-",,"2726.04","","False","0",,"False"
"","","3890 W DUNN AVE 902 JACKSONVILLE 32218-",,"32218-",,"2727.08","","False","0",,"False"
"","","6546 MERCEL LN JACKSONVILLE 32205-",,"32205-",,"2729.93","","False","0",,"False"
"","","2319 BETHUNE AVE JACKSONVILLE 32207-",,"32207-",,"2733.39","","False","0",,"False"
"","","1640 W 2ND ST JACKSONVILLE 32209-",,"32209-",,"2734.57","","False","0",,"False"
"","","4719 ATTLEBORO ST JACKSONVILLE 32205-",,"32205-",,"2736.75","","False","0",,"False"
"","","12570 DARYL HILL RD JACKSONVILLE 32218-",,"32218-",,"2737.3","","False","0",,"False"
"","","5905 MONCRIEF RD JACKSONVILLE 32209-",,"32209-",,"2737.51","","False","0",,"False"
"","","6518 TROUT RIVER BLVD JACKSONVILLE 32219-",,"32219-",,"2739.73","","False","0",,"False"
"","","10668 COLEMAN RD JACKSONVILLE 32257-",,"32257-",,"2740.99","","False","0",,"False"
"","","2044 BURGOYNE DR JACKSONVILLE 32208-",,"32208-",,"2741.69","","False","0",,"False"
"","","7525 S SHARBETH DR JACKSONVILLE 32210-",,"32210-",,"2741.82","","False","0",,"False"
"","","4030 CANAL ST JACKSONVILLE 32209-",,"32209-",,"2743.68","","False","0",,"False"
"","","5151 ARCHERY AVE JACKSONVILLE 32208-",,"32208-",,"2744.87","","False","0",,"False"
"","","6102 TUSCONY CIR JACKSONVILLE 32277-",,"32277-",,"2745.38","","False","0",,"False"
"","","7361 PROXIMA RD JACKSONVILLE 32210-",,"32210-",,"2745.53","","False","0",,"False"
"","","961 LE BRUN DR JACKSONVILLE 32205-",,"32205-",,"2746.05","","False","0",,"False"
"","","9360 CRAVEN RD 605 JACKSONVILLE 32257-",,"32257-",,"2747.3","","False","0",,"False"
"","","3054 PINE AVE JACKSONVILLE 32218-",,"32218-",,"2748.07","","False","0",,"False"
"","","10907 TARIN DR JACKSONVILLE 32218-",,"32218-",,"2748.23","","False","0",,"False"
"","","2199 BENEDICT RD JACKSONVILLE 32209-",,"32209-",,"2750.41","","False","0",,"False"
"","","5050 WEIGELA TER JACKSONVILLE 32244-",,"32244-",,"2750.82","","False","0",,"False"
"","","8815 NORFOLK BLVD JACKSONVILLE 32208-",,"32208-",,"2750.87","","False","0",,"False"
"","","10651 VILLANOVA RD JACKSONVILLE 32218-",,"32218-",,"2751.11","","False","0",,"False"
"","","6266 DICKENS DR JACKSONVILLE 32244-",,"32244-",,"2751.41","","False","0",,"False"
"","","MAIN ST ATLANTIC BEACH 32233-",,"32233-",,"2752.73","","False","0",,"False"
"","","3709 OLD KINGS RD JACKSONVILLE 32254-",,"32254-",,"2753.09","","False","0",,"False"
"","","9343 WAYNESBORO AVE JACKSONVILLE 32208-",,"32208-",,"2754.81","","False","0",,"False"
"","","16564 S VILLAGE GREEN DR JACKSONVILLE 32234-",,"32234-",,"2756.56","","False","0",,"False"
"","","9941 CISCO DR JACKSONVILLE 32219-",,"32219-",,"2757.39","","False","0",,"False"
"","","1418 EASTER ST JACKSONVILLE 32211-",,"32211-",,"2759.33","","False","0",,"False"
"","","5142 BANSHEE AVE JACKSONVILLE 32244-",,"32244-",,"2759.7","","False","0",,"False"
"","","1830 MAYPORT RD ATLANTIC BEACH 32233-",,"32233-",,"2763.36","","False","0",,"False"
"","","E NEW BERLIN RD JACKSONVILLE 32226-",,"32226-",,"2763.41","","False","0",,"False"
"","","12288 W AUTUMNBROOK TRL JACKSONVILLE 32258-",,"32258-",,"2763.82","","False","0",,"False"
"","","1490 CASSAT AVE JACKSONVILLE 32205-",,"32205-",,"2764.1","","False","0",,"False"
"","","7405 WHITE BIRCH DR JACKSONVILLE 32277-",,"32277-",,"2764.8","","False","0",,"False"
"","","2879 DICKIE CT JACKSONVILLE 32216-",,"32216-",,"2767.16","","False","0",,"False"
"","","7682 ORTEGA BLUFF PKWY JACKSONVILLE 32244-",,"32244-",,"2767.17","","False","0",,"False"
"","","5007 PORTSMOUTH AVE JACKSONVILLE 32208-",,"32208-",,"2768.36","","False","0",,"False"
"","","5258 NATHAN HALE RD JACKSONVILLE 32221-",,"32221-",,"2770.61","","False","0",,"False"
"","","1142 BRIERFIELD DR JACKSONVILLE 32205-",,"32205-",,"2770.72","","False","0",,"False"
"","","6362 BADNUR DR JACKSONVILLE 32210-",,"32210-",,"2772.07","","False","0",,"False"
"","","2603 ROGERO RD JACKSONVILLE 32211-",,"32211-",,"2772.47","","False","0",,"False"
"","","8603 HOWELL DR JACKSONVILLE 32208-",,"32208-",,"2780.76","","False","0",,"False"
"","","7168 BUNION DR JACKSONVILLE 32222-",,"32222-",,"2780.94","","False","0",,"False"
"","","NOROAD JACKSONVILLE 32210-",,"32210-",,"2781.23","","False","0",,"False"
"","","6056 S ROBBINS CIR JACKSONVILLE 32211-",,"32211-",,"2781.34","","False","0",,"False"
"","","5924 CEDAR HILLS BLVD JACKSONVILLE 32210-",,"32210-",,"2782.32","","False","0",,"False"
"","","2189 EL LAGO WAY JACKSONVILLE 32224-",,"32224-",,"2783.77","","False","0",,"False"
"","","5146 PARK ST JACKSONVILLE 32205-",,"32205-",,"2784.96","","False","0",,"False"
"","","1912 W DURKEE DR JACKSONVILLE 32209-",,"32209-",,"2785.41","","False","0",,"False"
"","","7546 E JOHN F KENNEDY DR JACKSONVILLE 32219-",,"32219-",,"2786.1","","False","0",,"False"
"","","1271 HART ST JACKSONVILLE 32209-",,"32209-",,"2786.84","","False","0",,"False"
"","","5243 SUNDERLAND RD JACKSONVILLE 32210-",,"32210-",,"2787.9","","False","0",,"False"
"","","3311 ST AUGUSTINE RD JACKSONVILLE 32207-",,"32207-",,"2788.33","","False","0",,"False"
"","","1920 PULLMAN CT JACKSONVILLE 32209-",,"32209-",,"2789.73","","False","0",,"False"
"","","8052 MONCRIEF-DINSMORE RD JACKSONVILLE 32219-",,"32219-",,"2789.84","","False","0",,"False"
"","","8539 W GATE PKWY 9409 JACKSONVILLE 32216-",,"32216-",,"2791.09","","False","0",,"False"
"","","1311 GROVE PARK BLVD JACKSONVILLE 32216-",,"32216-",,"2793.01","","False","0",,"False"
"","","8047 NUSSBAUM DR JACKSONVILLE 32210-",,"32210-",,"2796.31","","False","0",,"False"
"","","5030 BIRKENHEAD RD JACKSONVILLE 32210-",,"32210-",,"2796.4","","False","0",,"False"
"","","8254 MATHONIA AVE JACKSONVILLE 32211-",,"32211-",,"2797.4","","False","0",,"False"
"","","3632 CLYDE DR JACKSONVILLE 32208-",,"32208-",,"2799.07","","False","0",,"False"
"","","5612 DOEBOY ST JACKSONVILLE 32208-",,"32208-",,"2801.07","","False","0",,"False"
"","","3801 ALCOY RD JACKSONVILLE 32221-",,"32221-",,"2802.97","","False","0",,"False"
"","","2031 BROWARD RD JACKSONVILLE 32218-",,"32218-",,"2803.71","","False","0",,"False"
"","","2415 GLEN GARDNER DR JACKSONVILLE 32246-",,"32246-",,"2803.79","","False","0",,"False"
"","","9716 DEVONSHIRE BLVD JACKSONVILLE 32208-",,"32208-",,"2805.21","","False","0",,"False"
"","","MCLAURIN RD JACKSONVILLE 32256-",,"32256-",,"2806","","False","0",,"False"
"","","9729 LILY RD JACKSONVILLE 32246-",,"32246-",,"2806.23","","False","0",,"False"
"","","4550 BLOUNT AVE JACKSONVILLE 32210-",,"32210-",,"2806.39","","False","0",,"False"
"","","1335 QUAIL ROOST LN JACKSONVILLE 32220-",,"32220-",,"2806.44","","False","0",,"False"
"","","7085 GREENHOLLY DR JACKSONVILLE 32277-",,"32277-",,"2807.11","","False","0",,"False"
"","","8972 CASTLE BLVD JACKSONVILLE 32208-",,"32208-",,"2810.23","","False","0",,"False"
"","","5010 CERISE ST JACKSONVILLE 32258-",,"32258-",,"2810.94","","False","0",,"False"
"","","2839 PALMDALE ST JACKSONVILLE 32208-",,"32208-",,"2811.14","","False","0",,"False"
"","","3725 RODBY DR JACKSONVILLE 32210-",,"32210-",,"2813.14","","False","0",,"False"
"","","2362 EDWARDS AVE JACKSONVILLE 32254-",,"32254-",,"2814","","False","0",,"False"
"","","3257 W SHETLAND RD JACKSONVILLE 32277-",,"32277-",,"2817.79","","False","0",,"False"
"","","6851 BIDDY LN JACKSONVILLE 32210-",,"32210-",,"2818.03","","False","0",,"False"
"","","2438 WILMONT AVE JACKSONVILLE 32218-",,"32218-",,"2818.78","","False","0",,"False"
"","","10221 BEAM ST JACKSONVILLE 32218-",,"32218-",,"2818.89","","False","0",,"False"
"","","14596 BRADLEY MAX CT JACKSONVILLE 32218-",,"32218-",,"2818.95","","False","0",,"False"
"","","1438 W 15TH ST JACKSONVILLE 32209-",,"32209-",,"2821.97","","False","0",,"False"
"","","4926 LOCKSLEY AVE JACKSONVILLE 32208-",,"32208-",,"2823.65","","False","0",,"False"
"","","2421 GLEN GARDNER DR JACKSONVILLE 32246-",,"32246-",,"2823.67","","False","0",,"False"
"","","4251 MIGRATION DR 5-9 JACKSONVILLE 32257-",,"32257-",,"2824.06","","False","0",,"False"
"","","1615 TYLER ST JACKSONVILLE 32209-",,"32209-",,"2824.49","","False","0",,"False"
"","","1848 SUNRISE DR JACKSONVILLE 32246-",,"32246-",,"2824.5","","False","0",,"False"
"","","5865 110TH ST JACKSONVILLE 32244-",,"32244-",,"2824.82","","False","0",,"False"
"","","4322 S PLAZA GATE LN 202 JACKSONVILLE 32217-",,"32217-",,"2828.78","","False","0",,"False"
"","","7462 S SKYE DR JACKSONVILLE 32221-",,"32221-",,"2829.92","","False","0",,"False"
"","","6304 E TINTERN CIR JACKSONVILLE 32244-",,"32244-",,"2831.3","","False","0",,"False"
"","","5865 110TH ST JACKSONVILLE 32244-",,"32244-",,"2833.79","","False","0",,"False"
"","","10388 LAWSON RD JACKSONVILLE 32246-",,"32246-",,"2835.96","","False","0",,"False"
"","","2350 W LOURDES DR JACKSONVILLE 32210-",,"32210-",,"2837.39","","False","0",,"False"
"","","8601 BEACH BLVD 309 JACKSONVILLE 32216-",,"32216-",,"2838.55","","False","0",,"False"
"","","6813 TOM THUMB DR JACKSONVILLE 32210-",,"32210-",,"2838.75","","False","0",,"False"
"","","4647 BLOUNT AVE JACKSONVILLE 32210-",,"32210-",,"2839.65","","False","0",,"False"
"","","8866 HOGAN RD JACKSONVILLE 32216-",,"32216-",,"2839.78","","False","0",,"False"
"","","1902 KINGS RD JACKSONVILLE 32209-",,"32209-",,"2840.86","","False","0",,"False"
"","","324 KIRK RD JACKSONVILLE 32218-",,"32218-",,"2842.8","","False","0",,"False"
"","","3947 MACGREGOR DR JACKSONVILLE 32210-",,"32210-",,"2843.82","","False","0",,"False"
"","","8098 PIPIT AVE JACKSONVILLE 32219-",,"32219-",,"2844.71","","False","0",,"False"
"","","11727 SAINTS RD JACKSONVILLE 32246-",,"32246-",,"2844.77","","False","0",,"False"
"","","4511 ZAMBITO AVE JACKSONVILLE 32210-",,"32210-",,"2846.79","","False","0",,"False"
"","","6743 ECTOR RD JACKSONVILLE 32211-",,"32211-",,"2846.91","","False","0",,"False"
"","","156 ANDRESS ST JACKSONVILLE 32208-",,"32208-",,"2851.5","","False","0",,"False"
"","","8436 TANGERINE ST JACKSONVILLE 32234-",,"32234-",,"2854.44","","False","0",,"False"
"","","7032 DEER LODGE CIR 108 JACKSONVILLE 32256-",,"32256-",,"2856.56","","False","0",,"False"
"","","1628 RIVERVIEW DR JACKSONVILLE 32224-",,"32224-",,"2857.36","","False","0",,"False"
"","","3502 WINDY HILL PL JACKSONVILLE 32246-",,"32246-",,"2857.71","","False","0",,"False"
"","","1495 FIELDVIEW DR JACKSONVILLE 32225-",,"32225-",,"2860.34","","False","0",,"False"
"","","BLANDING BLVD JACKSONVILLE 32210-",,"32210-",,"2861.97","","False","0",,"False"
"","","5144 TROUT RIVER BLVD JACKSONVILLE 32208-",,"32208-",,"2862.83","","False","0",,"False"
"","","10351 ATLANTIC CIR JACKSONVILLE 32246-",,"32246-",,"2863.61","","False","0",,"False"
"","","1249 GRANT ST JACKSONVILLE 32202-",,"32202-",,"2864.16","","False","0",,"False"
"","","4150 GRANT RD JACKSONVILLE 32207-",,"32207-",,"2864.22","","False","0",,"False"
"","","1943 RAYBEN DR JACKSONVILLE 32246-",,"32246-",,"2864.41","","False","0",,"False"
"","","10610 PRIM DR JACKSONVILLE 32225-",,"32225-",,"2867.85","","False","0",,"False"
"","","10720 RUTGERS RD JACKSONVILLE 32218-",,"32218-",,"2868.06","","False","0",,"False"
"","","5113 TROUT RIVER BLVD JACKSONVILLE 32208-",,"32208-",,"2870.23","","False","0",,"False"
"","","3205 SEARCHWOOD DR JACKSONVILLE 32277-",,"32277-",,"2871.77","","False","0",,"False"
"","","2814 RUTH DR JACKSONVILLE 32207-",,"32207-",,"2873.31","","False","0",,"False"
"","","1903 SUNRISE DR JACKSONVILLE 32246-",,"32246-",,"2873.33","","False","0",,"False"
"","","4737 SHELBY AVE JACKSONVILLE 32210-",,"32210-",,"2873.57","","False","0",,"False"
"","","6565 N BRANDEMERE RD JACKSONVILLE 32211-",,"32211-",,"2875.46","","False","0",,"False"
"","","1603 W 25TH ST JACKSONVILLE 32209-",,"32209-",,"2876.84","","False","0",,"False"
"","","11468 JERRY ADAM DR JACKSONVILLE 32218-",,"32218-",,"2876.94","","False","0",,"False"
"","","2873 W 6TH ST JACKSONVILLE 32254-",,"32254-",,"2877.23","","False","0",,"False"
"","","8615 W SAMONA DR JACKSONVILLE 32208-",,"32208-",,"2877.44","","False","0",,"False"
"","","8529 BRAZIL RD JACKSONVILLE 32208-",,"32208-",,"2878.38","","False","0",,"False"
"","","7154 SANS SOUCI RD JACKSONVILLE 32216-",,"32216-",,"2879.57","","False","0",,"False"
"","","NEW BERLIN RD JACKSONVILLE 32226-",,"32226-",,"2882.36","","False","0",,"False"
"","","10352 HEARTHSIDE DR JACKSONVILLE 32221-",,"32221-",,"2882.51","","False","0",,"False"
"","","9210 3RD AVE JACKSONVILLE 32208-",,"32208-",,"2882.56","","False","0",,"False"
"","","7842 SUMMER STAR CT JACKSONVILLE 32221-",,"32221-",,"2882.81","","False","0",,"False"
"","","7250 ZAPATA DR JACKSONVILLE 32210-",,"32210-",,"2883.26","","False","0",,"False"
"","","8839 DANDY AVE JACKSONVILLE 32211-",,"32211-",,"2884.42","","False","0",,"False"
"","","9010 TAYLOR FIELD RD JACKSONVILLE 32222-",,"32222-",,"2885.64","","False","0",,"False"
"","","956 WAYNE ST JACKSONVILLE 32208-",,"32208-",,"2885.89","","False","0",,"False"
"","","1551 W EDGEWOOD AVE JACKSONVILLE 32208-",,"32208-",,"2886.31","","False","0",,"False"
"","","5216 QUAN DR JACKSONVILLE 32205-",,"32205-",,"2887.53","","False","0",,"False"
"","","7118 LENOX AVE JACKSONVILLE 32205-",,"32205-",,"2889.87","","False","0",,"False"
"","","9220 REDTAIL DR JACKSONVILLE 32222-",,"32222-",,"2890.4","","False","0",,"False"
"","","3531 KINGSTON ST JACKSONVILLE 32254-",,"32254-",,"2890.47","","False","0",,"False"
"","","1638 DERITO DR JACKSONVILLE 32221-",,"32221-",,"2890.53","","False","0",,"False"
"","","5209 DELPHIN LN JACKSONVILLE 32244-",,"32244-",,"2890.66","","False","0",,"False"
"","","1929 W 10TH ST JACKSONVILLE 32209-",,"32209-",,"2892.15","","False","0",,"False"
"","","65 EDGAR ST ATLANTIC BEACH 32233-",,"32233-",,"2892.65","","False","0",,"False"
"","","9623 FLECHETTE AVE JACKSONVILLE 32208-",,"32208-",,"2892.76","","False","0",,"False"
"","","8360 S BRACKRIDGE BLVD JACKSONVILLE 32216-",,"32216-",,"2895.71","","False","0",,"False"
"","","1304 N 15TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"2896.31","","False","0",,"False"
"","","6724 WILSON BLVD JACKSONVILLE 32210-",,"32210-",,"2898.79","","False","0",,"False"
"","","7641 SADDLE RD JACKSONVILLE 32221-",,"32221-",,"2899.54","","False","0",,"False"
"","","6669 RESTLAWN DR JACKSONVILLE 32208-",,"32208-",,"2901.82","","False","0",,"False"
"","","906 CARROLLTON RD JACKSONVILLE 32208-",,"32208-",,"2902.82","","False","0",,"False"
"","","7625 MAYAPPLE RD JACKSONVILLE 32211-",,"32211-",,"2903.37","","False","0",,"False"
"","","4360 BEDIVERE RD JACKSONVILLE 32208-",,"32208-",,"2904.89","","False","0",,"False"
"","","318 W 70TH ST JACKSONVILLE 32208-",,"32208-",,"2906.31","","False","0",,"False"
"","","1133 MARBLEHEAD RD JACKSONVILLE 32218-",,"32218-",,"2906.31","","False","0",,"False"
"","","7900 W MONCRIEF RD JACKSONVILLE 32219-",,"32219-",,"2907.03","","False","0",,"False"
"","","100 E 56TH ST JACKSONVILLE 32208-",,"32208-",,"2907.07","","False","0",,"False"
"","","249 S SHAMROCK AVE JACKSONVILLE 32218-",,"32218-",,"2909.07","","False","0",,"False"
"","","3024 COLUMBUS AVE JACKSONVILLE 32254-",,"32254-",,"2909.3","","False","0",,"False"
"","","8434 E CONCORD BLVD JACKSONVILLE 32208-",,"32208-",,"2910.04","","False","0",,"False"
"","","5720 CEDAR PARK LN JACKSONVILLE 32210-",,"32210-",,"2912.69","","False","0",,"False"
"","","10708 MAJURO DR JACKSONVILLE 32246-",,"32246-",,"2912.75","","False","0",,"False"
"","","5769 FLORAL AVE JACKSONVILLE 32211-",,"32211-",,"2912.9","","False","0",,"False"
"","","5546 SHARON TER JACKSONVILLE 32207-",,"32207-",,"2914.31","","False","0",,"False"
"","","2501 N MINOSA CIR JACKSONVILLE 32209-",,"32209-",,"2914.85","","False","0",,"False"
"","","1619 N LAURA ST JACKSONVILLE 32206-",,"32206-",,"2915.76","","False","0",,"False"
"","","7920 SHANE RD JACKSONVILLE 32219-",,"32219-",,"2920.86","","False","0",,"False"
"","","375 GREENCASTLE RD 72 JACKSONVILLE 32225-",,"32225-",,"2924.3","","False","0",,"False"
"","","5925 FLICKER AVE JACKSONVILLE 32219-",,"32219-",,"2924.77","","False","0",,"False"
"","","1470 OTTAWA AVE JACKSONVILLE 32210-",,"32210-",,"2927.04","","False","0",,"False"
"","","3592 ATHERTON ST JACKSONVILLE 32207-",,"32207-",,"2928.68","","False","0",,"False"
"","","825 CASSAT AVE JACKSONVILLE 32205-",,"32205-",,"2928.74","","False","0",,"False"
"","","3633 W EVE DR JACKSONVILLE 32246-",,"32246-",,"2929.76","","False","0",,"False"
"","","5774 PENNY LN JACKSONVILLE 32244-",,"32244-",,"2931.66","","False","0",,"False"
"","","STAFFORD ST JACKSONVILLE 32209-",,"32209-",,"2935.08","","False","0",,"False"
"","","8876 BELLROSE AVE JACKSONVILLE 32222-",,"32222-",,"2935.58","","False","0",,"False"
"","","8772 PATRICIA CT JACKSONVILLE 32221-",,"32221-",,"2936.64","","False","0",,"False"
"","","4010 LAURELWOOD DR JACKSONVILLE 32257-",,"32257-",,"2937.15","","False","0",,"False"
"","","1663 DAVIDSON ST JACKSONVILLE 32207-",,"32207-",,"2937.35","","False","0",,"False"
"","","9217 N WHISPER GLEN DR JACKSONVILLE 32222-",,"32222-",,"2938.48","","False","0",,"False"
"","","11727 SAINTS RD JACKSONVILLE 32246-",,"32246-",,"2938.98","","False","0",,"False"
"","","6421 HARLOW BLVD JACKSONVILLE 32210-",,"32210-",,"2947.65","","False","0",,"False"
"","","4015 E COBALT AVE JACKSONVILLE 32210-",,"32210-",,"2948.16","","False","0",,"False"
"","","6724 S NIGHTINGALE RD JACKSONVILLE 32216-",,"32216-",,"2948.47","","False","0",,"False"
"","","3147 CATHEDRAL LN JACKSONVILLE 32277-",,"32277-",,"2952.74","","False","0",,"False"
"","","1520 ENGLISH ST JACKSONVILLE 32208-",,"32208-",,"2952.83","","False","0",,"False"
"","","2257 HILLY RD JACKSONVILLE 32208-",,"32208-",,"2953.01","","False","0",,"False"
"","","1750 ASHLAND ST JACKSONVILLE 32207-",,"32207-",,"2956.39","","False","0",,"False"
"","","1123 DENAUD ST JACKSONVILLE 32205-",,"32205-",,"2957.21","","False","0",,"False"
"","","1749 BISCAYNE BAY CIR JACKSONVILLE 32218-",,"32218-",,"2957.24","","False","0",,"False"
"","","2524 E MAYAPPLE RD JACKSONVILLE 32211-",,"32211-",,"2957.62","","False","0",,"False"
"","","13365 GROVER RD JACKSONVILLE 32226-",,"32226-",,"2961.68","","False","0",,"False"
"","","3903 CAMBAY PL JACKSONVILLE 32210-",,"32210-",,"2963.79","","False","0",,"False"
"","","2405 PALMDALE ST JACKSONVILLE 32208-",,"32208-",,"2972.06","","False","0",,"False"
"","","1366 W 16TH ST JACKSONVILLE 32209-",,"32209-",,"2974.11","","False","0",,"False"
"","","3807 ERNJO RD JACKSONVILLE 32209-",,"32209-",,"2976.17","","False","0",,"False"
"","","5077 FREDERICKSBURG AVE JACKSONVILLE 32208-",,"32208-",,"2979.64","","False","0",,"False"
"","","6704 W GASPAR CIR JACKSONVILLE 32219-",,"32219-",,"2984.25","","False","0",,"False"
"","","1820 EVERGREEN AVE JACKSONVILLE 32206-",,"32206-",,"2984.77","","False","0",,"False"
"","","8539 W GATE PKWY 1732 JACKSONVILLE 32216-",,"32216-",,"2987.82","","False","0",,"False"
"","","5217 BOILARD DR JACKSONVILLE 32209-",,"32209-",,"2988.42","","False","0",,"False"
"","","3065 BEAUCLERC OAKS CT JACKSONVILLE 32257-",,"32257-",,"2988.65","","False","0",,"False"
"","","2109 CAMDEN AVE JACKSONVILLE 32207-",,"32207-",,"2989.76","","False","0",,"False"
"","","11356 S SWEET CHERRY LN JACKSONVILLE 32225-",,"32225-",,"2990.41","","False","0",,"False"
"","","8376 W EARL CIR JACKSONVILLE 32219-",,"32219-",,"2991.51","","False","0",,"False"
"","","906 CARROLLTON RD JACKSONVILLE 32208-",,"32208-",,"2995.07","","False","0",,"False"
"","","7230 SANDY BLUFF DR JACKSONVILLE 32277-",,"32277-",,"2997.66","","False","0",,"False"
"","","8872 W SCOTT WOODS DR JACKSONVILLE 32208-",,"32208-",,"2997.97","","False","0",,"False"
"","","1222 MULL ST JACKSONVILLE 32205-",,"32205-",,"2998.08","","False","0",,"False"
"","","5065 FREDERICKSBURG AVE JACKSONVILLE 32208-",,"32208-",,"2999.06","","False","0",,"False"
"","","7043 HIELO DR JACKSONVILLE 32211-",,"32211-",,"3000.33","","False","0",,"False"
"","","1829 W AGAVE CIR JACKSONVILLE 32246-",,"32246-",,"3000.8","","False","0",,"False"
"","","5153 PENNANT DR JACKSONVILLE 32244-",,"32244-",,"3001.63","","False","0",,"False"
