address,certificate_number,city,face_amount,owner,parcel,scraped_date,source,stage,still_delinquent,total_due,zip
DAWSONS CREEK DR JACKSONVILLE 32222-,,,2704.52,,002331-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32222-
2570 E EIFFEL CIR JACKSONVILLE 32210-,,,2705.39,,012442-5165,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32210-
6805 PETER PAN PL JACKSONVILLE 32210-,,,2706.1,,016940-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32210-
50 E 2ND ST JACKSONVILLE 32206-,,,2706.89,,073030-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32206-
7727 LAZEAU DR JACKSONVILLE 32211-,,,2706.96,,120015-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32211-
13391 STONE POND DR JACKSONVILLE 32224-,,,2709.19,,167067-1742,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32224-
1111 CRESTDALE ST JACKSONVILLE 32211-,,,2709.41,,142312-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32211-
965 WESTGATE DR JACKSONVILLE 32221-,,,2710.47,,007230-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32221-
4023 PEACH DR JACKSONVILLE 32246-,,,2711.98,,124875-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32246-
3927 ABBY LN JACKSONVILLE 32207-,,,2714.63,,127507-0010,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32207-
2330 HOLMES ST JACKSONVILLE 32207-,,,2714.7,,125533-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32207-
2217 BILLS DR JACKSONVILLE 32210-,,,2717.31,,018033-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32210-
9023 MORNINGTON DR JACKSONVILLE 32257-,,,2718.38,,148514-0594,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32257-
8945 TYLER AVE JACKSONVILLE 32208-,,,2720,,037519-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32208-
4835 SPRITE RD JACKSONVILLE 32210-,,,2720.77,,096523-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32210-
7811 PIPIT AVE JACKSONVILLE 32219-,,,2721.21,,021305-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32219-
13703 N RICHMOND PARK DR 2803 JACKSONVILLE 32224-,,,2722.69,,167453-5506,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32224-
7008 E RHODE ISLAND DR JACKSONVILLE 32209-,,,2722.91,,040806-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32209-
352 PONCE BLVD JACKSONVILLE 32218-,,,2724.06,,107005-0030,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32218-
1736 DEBUTANTE DR JACKSONVILLE 32246-,,,2724.53,,164675-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32246-
2362 DOLPHIN AVE JACKSONVILLE 32218-,,,2724.57,,043481-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32218-
13171 PEACEFUL RD JACKSONVILLE 32226-,,,2725.41,,106431-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32226-
6907 RESTLAWN DR JACKSONVILLE 32208-,,,2726.04,,025018-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32208-
3890 W DUNN AVE 902 JACKSONVILLE 32218-,,,2727.08,,020253-0920,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32218-
6546 MERCEL LN JACKSONVILLE 32205-,,,2729.93,,007462-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32205-
2319 BETHUNE AVE JACKSONVILLE 32207-,,,2733.39,,081906-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32207-
1640 W 2ND ST JACKSONVILLE 32209-,,,2734.57,,076679-0070,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32209-
4719 ATTLEBORO ST JACKSONVILLE 32205-,,,2736.75,,062579-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32205-
12570 DARYL HILL RD JACKSONVILLE 32218-,,,2737.3,,106650-0225,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32218-
5905 MONCRIEF RD JACKSONVILLE 32209-,,,2737.51,,027195-0000,2026-01-20T22:22:38.075687,existing_csv,delinquent,False,0,32209-
6518 TROUT RIVER BLVD JACKSONVILLE 32219-,,,2739.73,,002797-0000,2026-01-20T22:22:38.079688,existing_csv,delinquent,False,0,32219-
10668 COLEMAN RD JACKSONVILLE 32257-,,,2740.99,,155675-1024,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32257-
2044 BURGOYNE DR JACKSONVILLE 32208-,,,2741.69,,025998-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32208-
7525 S SHARBETH DR JACKSONVILLE 32210-,,,2741.82,,014053-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32210-
4030 CANAL ST JACKSONVILLE 32209-,,,2743.68,,084351-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32209-
5151 ARCHERY AVE JACKSONVILLE 32208-,,,2744.87,,038404-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32208-
6102 TUSCONY CIR JACKSONVILLE 32277-,,,2745.38,,108964-0602,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32277-
7361 PROXIMA RD JACKSONVILLE 32210-,,,2745.53,,096317-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32210-
961 LE BRUN DR JACKSONVILLE 32205-,,,2746.05,,010935-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32205-
9360 CRAVEN RD 605 JACKSONVILLE 32257-,,,2747.3,,148704-0178,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32257-
3054 PINE AVE JACKSONVILLE 32218-,,,2748.07,,019902-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32218-
10907 TARIN DR JACKSONVILLE 32218-,,,2748.23,,044052-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32218-
2199 BENEDICT RD JACKSONVILLE 32209-,,,2750.41,,086216-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32209-
5050 WEIGELA TER JACKSONVILLE 32244-,,,2750.82,,103338-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32244-
8815 NORFOLK BLVD JACKSONVILLE 32208-,,,2750.87,,039421-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32208-
10651 VILLANOVA RD JACKSONVILLE 32218-,,,2751.11,,043727-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32218-
6266 DICKENS DR JACKSONVILLE 32244-,,,2751.41,,015192-2276,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32244-
MAIN ST ATLANTIC BEACH 32233-,,,2752.73,,172328-0500,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32233-
3709 OLD KINGS RD JACKSONVILLE 32254-,,,2753.09,,083956-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32254-
9343 WAYNESBORO AVE JACKSONVILLE 32208-,,,2754.81,,037761-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32208-
16564 S VILLAGE GREEN DR JACKSONVILLE 32234-,,,2756.56,,000971-1010,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32234-
9941 CISCO DR JACKSONVILLE 32219-,,,2757.39,,002899-0010,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32219-
1418 EASTER ST JACKSONVILLE 32211-,,,2759.33,,141199-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32211-
5142 BANSHEE AVE JACKSONVILLE 32244-,,,2759.7,,104121-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32244-
1830 MAYPORT RD ATLANTIC BEACH 32233-,,,2763.36,,172075-0200,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32233-
E NEW BERLIN RD JACKSONVILLE 32226-,,,2763.41,,108747-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32226-
12288 W AUTUMNBROOK TRL JACKSONVILLE 32258-,,,2763.82,,158320-1520,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32258-
1490 CASSAT AVE JACKSONVILLE 32205-,,,2764.1,,067172-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32205-
7405 WHITE BIRCH DR JACKSONVILLE 32277-,,,2764.8,,113190-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32277-
2879 DICKIE CT JACKSONVILLE 32216-,,,2767.16,,154503-5600,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32216-
7682 ORTEGA BLUFF PKWY JACKSONVILLE 32244-,,,2767.17,,099135-3710,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32244-
5007 PORTSMOUTH AVE JACKSONVILLE 32208-,,,2768.36,,038048-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32208-
5258 NATHAN HALE RD JACKSONVILLE 32221-,,,2770.61,,002309-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32221-
1142 BRIERFIELD DR JACKSONVILLE 32205-,,,2770.72,,079105-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32205-
6362 BADNUR DR JACKSONVILLE 32210-,,,2772.07,,105286-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32210-
2603 ROGERO RD JACKSONVILLE 32211-,,,2772.47,,118023-0000,2026-01-20T22:22:38.081690,existing_csv,delinquent,False,0,32211-
8603 HOWELL DR JACKSONVILLE 32208-,,,2780.76,,039734-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32208-
7168 BUNION DR JACKSONVILLE 32222-,,,2780.94,,016187-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32222-
NOROAD JACKSONVILLE 32210-,,,2781.23,,012955-0010,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32210-
6056 S ROBBINS CIR JACKSONVILLE 32211-,,,2781.34,,134396-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32211-
5924 CEDAR HILLS BLVD JACKSONVILLE 32210-,,,2782.32,,104829-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32210-
2189 EL LAGO WAY JACKSONVILLE 32224-,,,2783.77,,167132-8155,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32224-
5146 PARK ST JACKSONVILLE 32205-,,,2784.96,,068008-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32205-
1912 W DURKEE DR JACKSONVILLE 32209-,,,2785.41,,053418-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32209-
7546 E JOHN F KENNEDY DR JACKSONVILLE 32219-,,,2786.1,,030290-0230,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32219-
1271 HART ST JACKSONVILLE 32209-,,,2786.84,,053841-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32209-
5243 SUNDERLAND RD JACKSONVILLE 32210-,,,2787.9,,094901-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32210-
3311 ST AUGUSTINE RD JACKSONVILLE 32207-,,,2788.33,,070152-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32207-
1920 PULLMAN CT JACKSONVILLE 32209-,,,2789.73,,046688-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32209-
8052 MONCRIEF-DINSMORE RD JACKSONVILLE 32219-,,,2789.84,,022003-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32219-
8539 W GATE PKWY 9409 JACKSONVILLE 32216-,,,2791.09,,154166-2460,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32216-
1311 GROVE PARK BLVD JACKSONVILLE 32216-,,,2793.01,,140252-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32216-
8047 NUSSBAUM DR JACKSONVILLE 32210-,,,2796.31,,013216-0050,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32210-
5030 BIRKENHEAD RD JACKSONVILLE 32210-,,,2796.4,,094194-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32210-
8254 MATHONIA AVE JACKSONVILLE 32211-,,,2797.4,,121520-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32211-
3632 CLYDE DR JACKSONVILLE 32208-,,,2799.07,,030099-0010,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32208-
5612 DOEBOY ST JACKSONVILLE 32208-,,,2801.07,,022742-0010,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32208-
3801 ALCOY RD JACKSONVILLE 32221-,,,2802.97,,002215-0010,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32221-
2031 BROWARD RD JACKSONVILLE 32218-,,,2803.71,,042642-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32218-
2415 GLEN GARDNER DR JACKSONVILLE 32246-,,,2803.79,,165291-1018,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32246-
9716 DEVONSHIRE BLVD JACKSONVILLE 32208-,,,2805.21,,038765-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32208-
MCLAURIN RD JACKSONVILLE 32256-,,,2806,,167813-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32256-
9729 LILY RD JACKSONVILLE 32246-,,,2806.23,,123741-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32246-
4550 BLOUNT AVE JACKSONVILLE 32210-,,,2806.39,,102157-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32210-
1335 QUAIL ROOST LN JACKSONVILLE 32220-,,,2806.44,,004746-0170,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32220-
7085 GREENHOLLY DR JACKSONVILLE 32277-,,,2807.11,,117254-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32277-
8972 CASTLE BLVD JACKSONVILLE 32208-,,,2810.23,,037989-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32208-
5010 CERISE ST JACKSONVILLE 32258-,,,2810.94,,157747-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32258-
2839 PALMDALE ST JACKSONVILLE 32208-,,,2811.14,,025828-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32208-
3725 RODBY DR JACKSONVILLE 32210-,,,2813.14,,016628-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32210-
2362 EDWARDS AVE JACKSONVILLE 32254-,,,2814,,056151-0005,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32254-
3257 W SHETLAND RD JACKSONVILLE 32277-,,,2817.79,,119513-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32277-
6851 BIDDY LN JACKSONVILLE 32210-,,,2818.03,,017636-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32210-
2438 WILMONT AVE JACKSONVILLE 32218-,,,2818.78,,043632-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32218-
10221 BEAM ST JACKSONVILLE 32218-,,,2818.89,,021112-0000,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32218-
14596 BRADLEY MAX CT JACKSONVILLE 32218-,,,2818.95,,108407-0155,2026-01-20T22:22:38.082685,existing_csv,delinquent,False,0,32218-
1438 W 15TH ST JACKSONVILLE 32209-,,,2821.97,,046423-0002,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32209-
4926 LOCKSLEY AVE JACKSONVILLE 32208-,,,2823.65,,039021-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32208-
2421 GLEN GARDNER DR JACKSONVILLE 32246-,,,2823.67,,165291-1020,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32246-
4251 MIGRATION DR 5-9 JACKSONVILLE 32257-,,,2824.06,,148702-0632,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32257-
1615 TYLER ST JACKSONVILLE 32209-,,,2824.49,,052636-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32209-
1848 SUNRISE DR JACKSONVILLE 32246-,,,2824.5,,164759-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32246-
5865 110TH ST JACKSONVILLE 32244-,,,2824.82,,098000-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32244-
4322 S PLAZA GATE LN 202 JACKSONVILLE 32217-,,,2828.78,,148152-1170,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32217-
7462 S SKYE DR JACKSONVILLE 32221-,,,2829.92,,008034-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32221-
6304 E TINTERN CIR JACKSONVILLE 32244-,,,2831.3,,014633-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32244-
5865 110TH ST JACKSONVILLE 32244-,,,2833.79,,098000-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32244-
10388 LAWSON RD JACKSONVILLE 32246-,,,2835.96,,164478-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32246-
2350 W LOURDES DR JACKSONVILLE 32210-,,,2837.39,,010189-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32210-
8601 BEACH BLVD 309 JACKSONVILLE 32216-,,,2838.55,,136163-1667,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32216-
6813 TOM THUMB DR JACKSONVILLE 32210-,,,2838.75,,016904-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,True,5802.56,32210-
4647 BLOUNT AVE JACKSONVILLE 32210-,,,2839.65,,102213-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32210-
8866 HOGAN RD JACKSONVILLE 32216-,,,2839.78,,154184-0020,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32216-
1902 KINGS RD JACKSONVILLE 32209-,,,2840.86,,051271-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32209-
324 KIRK RD JACKSONVILLE 32218-,,,2842.8,,108321-0010,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32218-
3947 MACGREGOR DR JACKSONVILLE 32210-,,,2843.82,,017088-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32210-
8098 PIPIT AVE JACKSONVILLE 32219-,,,2844.71,,021896-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32219-
11727 SAINTS RD JACKSONVILLE 32246-,,,2844.77,,165287-9914,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32246-
4511 ZAMBITO AVE JACKSONVILLE 32210-,,,2846.79,,013025-0500,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32210-
6743 ECTOR RD JACKSONVILLE 32211-,,,2846.91,,141704-0000,2026-01-20T22:22:38.083685,existing_csv,delinquent,False,0,32211-
156 ANDRESS ST JACKSONVILLE 32208-,,,2851.5,,034956-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32208-
8436 TANGERINE ST JACKSONVILLE 32234-,,,2854.44,,001155-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32234-
7032 DEER LODGE CIR 108 JACKSONVILLE 32256-,,,2856.56,,152594-9954,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32256-
1628 RIVERVIEW DR JACKSONVILLE 32224-,,,2857.36,,167253-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32224-
3502 WINDY HILL PL JACKSONVILLE 32246-,,,2857.71,,128051-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32246-
1495 FIELDVIEW DR JACKSONVILLE 32225-,,,2860.34,,120799-0184,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32225-
BLANDING BLVD JACKSONVILLE 32210-,,,2861.97,,102958-0002,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32210-
5144 TROUT RIVER BLVD JACKSONVILLE 32208-,,,2862.83,,029850-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32208-
10351 ATLANTIC CIR JACKSONVILLE 32246-,,,2863.61,,164655-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32246-
1249 GRANT ST JACKSONVILLE 32202-,,,2864.16,,122621-0020,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32202-
4150 GRANT RD JACKSONVILLE 32207-,,,2864.22,,147410-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32207-
1943 RAYBEN DR JACKSONVILLE 32246-,,,2864.41,,164928-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32246-
10610 PRIM DR JACKSONVILLE 32225-,,,2867.85,,161323-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32225-
10720 RUTGERS RD JACKSONVILLE 32218-,,,2868.06,,044113-0030,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32218-
5113 TROUT RIVER BLVD JACKSONVILLE 32208-,,,2870.23,,029922-0020,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32208-
3205 SEARCHWOOD DR JACKSONVILLE 32277-,,,2871.77,,119353-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32277-
2814 RUTH DR JACKSONVILLE 32207-,,,2873.31,,147602-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32207-
1903 SUNRISE DR JACKSONVILLE 32246-,,,2873.33,,164806-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32246-
4737 SHELBY AVE JACKSONVILLE 32210-,,,2873.57,,069501-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32210-
6565 N BRANDEMERE RD JACKSONVILLE 32211-,,,2875.46,,142385-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32211-
1603 W 25TH ST JACKSONVILLE 32209-,,,2876.84,,087067-0000,2026-01-20T22:22:38.084686,existing_csv,delinquent,False,0,32209-
11468 JERRY ADAM DR JACKSONVILLE 32218-,,,2876.94,,019974-2100,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32218-
2873 W 6TH ST JACKSONVILLE 32254-,,,2877.23,,048661-0020,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32254-
8615 W SAMONA DR JACKSONVILLE 32208-,,,2877.44,,039591-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32208-
8529 BRAZIL RD JACKSONVILLE 32208-,,,2878.38,,039783-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32208-
7154 SANS SOUCI RD JACKSONVILLE 32216-,,,2879.57,,137402-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32216-
NEW BERLIN RD JACKSONVILLE 32226-,,,2882.36,,108433-0200,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32226-
10352 HEARTHSIDE DR JACKSONVILLE 32221-,,,2882.51,,008891-1305,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32221-
9210 3RD AVE JACKSONVILLE 32208-,,,2882.56,,036511-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32208-
7842 SUMMER STAR CT JACKSONVILLE 32221-,,,2882.81,,008130-2610,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32221-
7250 ZAPATA DR JACKSONVILLE 32210-,,,2883.26,,013900-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32210-
8839 DANDY AVE JACKSONVILLE 32211-,,,2884.42,,144687-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32211-
9010 TAYLOR FIELD RD JACKSONVILLE 32222-,,,2885.64,,016272-0010,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32222-
956 WAYNE ST JACKSONVILLE 32208-,,,2885.89,,023352-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32208-
1551 W EDGEWOOD AVE JACKSONVILLE 32208-,,,2886.31,,026983-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32208-
5216 QUAN DR JACKSONVILLE 32205-,,,2887.53,,067779-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32205-
7118 LENOX AVE JACKSONVILLE 32205-,,,2889.87,,011672-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32205-
9220 REDTAIL DR JACKSONVILLE 32222-,,,2890.4,,016409-0425,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32222-
3531 KINGSTON ST JACKSONVILLE 32254-,,,2890.47,,049287-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32254-
1638 DERITO DR JACKSONVILLE 32221-,,,2890.53,,009297-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32221-
5209 DELPHIN LN JACKSONVILLE 32244-,,,2890.66,,103200-0000,2026-01-20T22:22:38.085682,existing_csv,delinquent,False,0,32244-
